customer_code,Sub_Type_V2,revenue,tot_revenue,subtype_weight
CASU6001,CNR,4420.4,14907.79,0.2965
CASU6001,ABL,8344,14907.79,0.5597
CATT6000,EA,40,5648.23,0.007
CATT6000,VBFX,48.48,5648.23,0.0085
CATT6000,GPL,64.65,5648.23,0.0114
CATT6000,VSPP,70,5648.23,0.0123
CATT6000,RSAW,133.33,5648.23,0.0236
CATT6000,CFG,145.45,5648.23,0.0257
CATT6000,CTM,200.4,5648.23,0.0354
CATT6000,KB,258.59,5648.23,0.0457
CATT6000,TURF,258.59,5648.23,0.0457
CATT6000,BRDR,287.41,5648.23,0.0508
CATT6000,DSAW.1,375.75,5648.23,0.0665
CATT6000,TM,630.3,5648.23,0.1115
CATT6000,EVBR,775.76,5648.23,0.1373
CATT6000,SL.1,884.2,5648.23,0.1565
CATT6000,TPB,1475.32,5648.23,0.2612
CATT9455,FSL,305.55,9812.79,0.0311
CATT9455,GEN,327.24,9812.79,0.0333
CATT9455,MSB,2160,9812.79,0.2201
CATT9455,LT,7020,9812.79,0.7153
CAva6002,LMWR,54.14,11445.22,0.0047
CAva6002,TRBC,54.14,11445.22,0.0047
CAva6002,LPL,82.3,11445.22,0.0071
CAva6002,UTE,95.04,11445.22,0.0083
CAva6002,RCS,96.16,11445.22,0.0084
CAva6002,VCWD,101.82,11445.22,0.0088
CAva6002,PC,161.22,11445.22,0.014
CAva6002,BRDR,221.53,11445.22,0.0193
CAva6002,SAFL,254.55,11445.22,0.0222
CAva6002,SSL,296.97,11445.22,0.0259
CAva6002,DSAW.1,301.22,11445.22,0.0263
CAva6002,SAW.1,355.55,11445.22,0.031
CAva6002,EA,376.56,11445.22,0.0329
CAva6002,BH,464.65,11445.22,0.0405
CAva6002,TREQ,606,11445.22,0.0529
CAva6002,WTRB,630,11445.22,0.055
CAva6002,TPB,1391.92,11445.22,0.1216
CAva6002,GEN,1625.87,11445.22,0.142
CAva6002,SL.1,2028.29,11445.22,0.1772
CAva6002,RSDD,2247.29,11445.22,0.1963
CAVI4172,TPB,24,27786.11,0.0008
CAVI4172,EA,33,27786.11,0.0011
CAVI4172,DUNI,37.02,27786.11,0.0013
CAVI4172,OXYS,69.2,27786.11,0.0024
CAVI4172,PUSM,210.75,27786.11,0.0075
CAVI4172,VCWD,226.08,27786.11,0.0081
CAVI4172,EXFA,314.47,27786.11,0.0113
CAVI4172,PUSU,571.6,27786.11,0.0205
CAVI4172,SSL,885,27786.11,0.0318
CAVI4172,WSTE,1100,27786.11,0.0395
CAVI4172,PBS,1283.71,27786.11,0.0461
CAVI4172,RBE,7197.96,27786.11,0.259
CAVI4172,ABL,15833.32,27786.11,0.5698
CAVI4933,PC,80,10028.1,0.0079
CAVI4933,RCS,93.86,10028.1,0.0093
CAVI4933,CPTD,100.2,10028.1,0.0099
CAVI4933,LRLR,105,10028.1,0.0104
CAVI4933,CHSW,113.13,10028.1,0.0112
CAVI4933,RTRY,130.1,10028.1,0.0129
CAVI4933,TM,175.63,10028.1,0.0175
CAVI4933,DSAW.1,223.77,10028.1,0.0223
CAVI4933,CMPR.1.1,245.64,10028.1,0.0244
CAVI4933,RSDD,248.61,10028.1,0.0247
CAVI4933,FLST,407.28,10028.1,0.0406
CAVI4933,RCBC,448.47,10028.1,0.0447
CAVI4933,BRDR,624.52,10028.1,0.0622
CAVI4933,WTRB,767.68,10028.1,0.0765
CAVI4933,VCWD,862.44,10028.1,0.086
CAVI4933,SL.1,1127.87,10028.1,0.1124
CAVI4933,VMH,1349.52,10028.1,0.1345
CAVI4933,KB,2924.38,10028.1,0.2916
CBCC1001,EA,30.02,8622.31,0.0034
CBCC1001,BRSC,34.51,8622.31,0.004
CBCC1001,CTM,46.69,8622.31,0.0054
CBCC1001,WTRB,65.19,8622.31,0.0075
CBCC1001,GPL,85.85,8622.31,0.0099
CBCC1001,BRDR,94.86,8622.31,0.011
CBCC1001,FGSH,99.39,8622.31,0.0115
CBCC1001,CHSW,108.12,8622.31,0.0125
CBCC1001,SL.1,113.85,8622.31,0.0132
CBCC1001,AOBR,210.61,8622.31,0.0244
CBCC1001,CMPR,385.24,8622.31,0.0446
CBCC1001,FLST,407.28,8622.31,0.0472
CBCC1001,VCWD,491.14,8622.31,0.0569
CBCC1001,WLCS,564.48,8622.31,0.0654
CBCC1001,DSAW.1,634.68,8622.31,0.0736
CBCC1001,PBS,1605.24,8622.31,0.1861
CBCC1001,ABL,1710,8622.31,0.1983
CBCC1001,TPB,1935.16,8622.31,0.2244
CBCO6001,LPL,54.61,51768.21,0.001
CBCO6001,PUSU,51.78,51768.21,0.001
CBCO6001,TREQ,63.32,51768.21,0.0012
CBCO6001,LVL,76.23,51768.21,0.0014
CBCO6001,MSB,80,51768.21,0.0015
CBCO6001,SSRG,87.4,51768.21,0.0016
CBCO6001,EA,85.29,51768.21,0.0016
CBCO6001,MLBK,91.02,51768.21,0.0017
CBCO6001,MLTC,113.92,51768.21,0.0022
CBCO6001,BUN,139.43,51768.21,0.0026
CBCO6001,TPG,149.96,51768.21,0.0028
CBCO6001,CSET,162.75,51768.21,0.0031
CBCO6001,PRK,239.55,51768.21,0.0046
CBCO6001,CMPR.1.1,252.9,51768.21,0.0048
CBCO6001,WTRB,301.64,51768.21,0.0058
CBCO6001,MILD,392,51768.21,0.0075
CBCO6001,PSTB,494.7,51768.21,0.0095
CBCO6001,EXFA,494.67,51768.21,0.0095
CBCO6001,AOBR,512.17,51768.21,0.0098
CBCO6001,DUNI,620.6,51768.21,0.0119
CBCO6001,CHS,634.48,51768.21,0.0122
CBCO6001,WLCS,659.85,51768.21,0.0127
CBCO6001,GDK,702.15,51768.21,0.0135
CBCO6001,TRWC,750,51768.21,0.0144
CBCO6001,PUSM,876.52,51768.21,0.0169
CBCO6001,CMPR,1533.13,51768.21,0.0296
CBCO6001,PC,1577.64,51768.21,0.0304
CBCO6001,BRDR,1669.22,51768.21,0.0322
CBCO6001,DG7,1739.22,51768.21,0.0335
CBCO6001,RCS,1834.39,51768.21,0.0354
CBCO6001,VTP,2263.09,51768.21,0.0437
CBCO6001,DSAW.1,2558.97,51768.21,0.0494
CBCO6001,GEN,4123.42,51768.21,0.0796
CBCO6001,E.1.1,6081.35,51768.21,0.1174
CBCO6001,SL.1,6520.84,51768.21,0.1259
CBCO6001,RTP,13780,51768.21,0.2661
CBEX6000,EXTL,28.28,9778.18,0.0028
CBEX6000,TRBC,54.14,9778.18,0.0055
CBEX6000,WDMA,114.36,9778.18,0.0116
CBEX6000,GEN,163.62,9778.18,0.0167
CBEX6000,GEN.1,169.7,9778.18,0.0173
CBEX6000,TPB,224,9778.18,0.0229
CBEX6000,BRDR,254.67,9778.18,0.026
CBEX6000,MILD,440,9778.18,0.0449
CBEX6000,DSAW.1,489.7,9778.18,0.05
CBEX6000,TW,632,9778.18,0.0646
CBEX6000,TRTI,1736.81,9778.18,0.1776
CBEX6000,CMPR,5470.9,9778.18,0.5595
CBIC8120,AOBR,77,69607.78,0.0011
CBIC8120,ABR,91.84,69607.78,0.0013
CBIC8120,WDMA,346.5,69607.78,0.0049
CBIC8120,HYCY,471.35,69607.78,0.0067
CBIC8120,THEO,482.64,69607.78,0.0069
CBIC8120,DRMB,663.84,69607.78,0.0095
CBIC8120,TEL,1710,69607.78,0.0245
CBIC8120,LHC,1714,69607.78,0.0246
CBIC8120,SL.1,1725.5,69607.78,0.0247
CBIC8120,LT,1976,69607.78,0.0283
CBIC8120,ALB,2354.72,69607.78,0.0338
CBIC8120,CMPR,3190.56,69607.78,0.0458
CBIC8120,CPHP,3418.8,69607.78,0.0491
CBIC8120,GPC,4413.55,69607.78,0.0634
CBIC8120,SBL,19256.48,69607.78,0.2766
CBIC8120,KB,27715,69607.78,0.3981
CBSR6000,CPH,25.86,13054.93,0.0019
CBSR6000,GRAG,42.83,13054.93,0.0032
CBSR6000,EA,58.3,13054.93,0.0044
CBSR6000,PHD,102.63,13054.93,0.0078
CBSR6000,VCWD,210.01,13054.93,0.016
CBSR6000,CHB,259.02,13054.93,0.0198
CBSR6000,GRDT,324.63,13054.93,0.0248
CBSR6000,PLTT,381.87,13054.93,0.0292
CBSR6000,DUNI,432.7,13054.93,0.0331
CBSR6000,VMH,468.7,13054.93,0.0359
CBSR6000,PUSM,483.6,13054.93,0.037
CBSR6000,CDS,990,13054.93,0.0758
CBSR6000,GEN,4258.78,13054.93,0.3262
CBSR6000,ABL,5016,13054.93,0.3842
CBUI9254,FLO,100,5969.17,0.0167
CBUI9254,TRTI,133.33,5969.17,0.0223
CBUI9254,HH.1,205.25,5969.17,0.0343
CBUI9254,ASC,310.29,5969.17,0.0519
CBUI9254,E.1.1,317.58,5969.17,0.0532
CBUI9254,AOBR,414.74,5969.17,0.0694
CBUI9254,VCWD,805.2,5969.17,0.1348
CBUI9254,PUSU,1127.28,5969.17,0.1888
CBUI9254,CMPR,2555.5,5969.17,0.4281
CCBE6000,AOBR,33.77,110527.47,0.0003
CCBE6000,TRBC,37.51,110527.47,0.0003
CCBE6000,PSTB,166.56,110527.47,0.0015
CCBE6000,DUNI,193.74,110527.47,0.0017
CCBE6000,OVEN,216,110527.47,0.0019
CCBE6000,EA,224.64,110527.47,0.002
CCBE6000,EXFA,244.49,110527.47,0.0022
CCBE6000,SWFT,294.8,110527.47,0.0026
CCBE6000,VCWD,452.16,110527.47,0.004
CCBE6000,DRLH,458.59,110527.47,0.0041
CCBE6000,SCBR,515.9,110527.47,0.0046
CCBE6000,CPTD,532.74,110527.47,0.0048
CCBE6000,PUSM,693.9,110527.47,0.0062
CCBE6000,SL.1,720,110527.47,0.0065
CCBE6000,BRDR,728.04,110527.47,0.0065
CCBE6000,CMPR,789.35,110527.47,0.0071
CCBE6000,HYTK,787.5,110527.47,0.0071
CCBE6000,DSAW.1,1023.91,110527.47,0.0092
CCBE6000,GEN,1144.74,110527.47,0.0103
CCBE6000,RSAW,1145.72,110527.47,0.0103
CCBE6000,SPHE,1153.25,110527.47,0.0104
CCBE6000,HYHP.1,1344,110527.47,0.0121
CCBE6000,DG7,1341.84,110527.47,0.0121
CCBE6000,EVTI,1632,110527.47,0.0147
CCBE6000,EVB,1768,110527.47,0.0159
CCBE6000,RSSD,2200,110527.47,0.0199
CCBE6000,PLTT,2380.62,110527.47,0.0215
CCBE6000,CDS,2554.32,110527.47,0.0231
CCBE6000,RCS,3100.34,110527.47,0.028
CCBE6000,CNR,3376.8,110527.47,0.0305
CCBE6000,WSTE,3630,110527.47,0.0328
CCBE6000,WTRB,3721.52,110527.47,0.0336
CCBE6000,PUSL,3812.25,110527.47,0.0344
CCBE6000,PUSU,3903.02,110527.47,0.0353
CCBE6000,ABL,7185.08,110527.47,0.065
CCBE6000,TPB,7533.5,110527.47,0.0681
CCBE6000,PC,13965,110527.47,0.1263
CCBE6000,PBS,35521.87,110527.47,0.3213
CCIP6000,HCPE,64.32,10951.54,0.0058
CCIP6000,CPHP,75.96,10951.54,0.0069
CCIP6000,PBS,82.26,10951.54,0.0075
CCIP6000,HYCY,206.67,10951.54,0.0188
CCIP6000,GDK,1128.93,10951.54,0.103
CCIP6000,GEN,2740.56,10951.54,0.2502
CCIP6000,WTRB,3069.96,10951.54,0.2803
CCIP6000,CNR,3582.88,10951.54,0.3271
CCPI9651,RSDD,80.8,22153.18,0.0036
CCPI9651,PC,88.08,22153.18,0.0039
CCPI9651,RSAW,192.42,22153.18,0.0086
CCPI9651,TPB,430.95,22153.18,0.0194
CCPI9651,WTRB,792.4,22153.18,0.0357
CCPI9651,TLI,795.15,22153.18,0.0358
CCPI9651,MCFA,816.34,22153.18,0.0368
CCPI9651,PTB,1873.96,22153.18,0.0845
CCPI9651,EXFA,2697.12,22153.18,0.1217
CCPI9651,SBL,2873,22153.18,0.1296
CCPI9651,KB,3257.85,22153.18,0.147
CCPI9651,CNR,3404,22153.18,0.1536
CCPI9651,SL.1,4851.11,22153.18,0.2189
CCTC8455,TPB,74,7111.84,0.0104
CCTC8455,GEN,115.56,7111.84,0.0162
CCTC8455,TM,130,7111.84,0.0182
CCTC8455,BRDR,155.15,7111.84,0.0218
CCTC8455,DSAW.1,411.94,7111.84,0.0579
CCTC8455,CDS,462.4,7111.84,0.065
CCTC8455,RPSD,610.91,7111.84,0.0859
CCTC8455,PUSM,1114.24,7111.84,0.1566
CCTC8455,DUNI,1144.49,7111.84,0.1609
CCTC8455,GEN.1,1442.77,7111.84,0.2028
CCTC8455,CMPR,1450.38,7111.84,0.2039
CDCO1901,DUNI,56.85,9094.28,0.0062
CDCO1901,PUSM,58.55,9094.28,0.0064
CDCO1901,OXYS,65.45,9094.28,0.0071
CDCO1901,TPB,67.06,9094.28,0.0073
CDCO1901,TRCR,117.98,9094.28,0.0129
CDCO1901,CNR,140.7,9094.28,0.0154
CDCO1901,GEN.1,196.95,9094.28,0.0216
CDCO1901,PHD,200.87,9094.28,0.022
CDCO1901,VSPP,230.44,9094.28,0.0253
CDCO1901,GEN,241.83,9094.28,0.0265
CDCO1901,EVB,290.91,9094.28,0.0319
CDCO1901,VCWD,452.16,9094.28,0.0497
CDCO1901,SL.1,529.41,9094.28,0.0582
CDCO1901,RCBC,597.96,9094.28,0.0657
CDCO1901,KB,902.79,9094.28,0.0992
CDCO1901,FKT,4944.37,9094.28,0.5436
CDCO6000,EB,54.14,14117.35,0.0038
CDCO6000,CMPR.1.1,59.8,14117.35,0.0042
CDCO6000,WDMA,80,14117.35,0.0056
CDCO6000,GEN,80.61,14117.35,0.0057
CDCO6000,DG7,86.52,14117.35,0.0061
CDCO6000,RCS,96.65,14117.35,0.0068
CDCO6000,CUU,125.25,14117.35,0.0088
CDCO6000,PUSM,154.2,14117.35,0.0109
CDCO6000,PC,161.22,14117.35,0.0114
CDCO6000,RSAW,199.64,14117.35,0.0141
CDCO6000,RSDD,215.76,14117.35,0.0152
CDCO6000,TPG,235,14117.35,0.0166
CDCO6000,SWFT,328.94,14117.35,0.0233
CDCO6000,VTP,343.45,14117.35,0.0243
CDCO6000,LFTG,418.6,14117.35,0.0296
CDCO6000,PUSL,1320,14117.35,0.0935
CDCO6000,PULG,1954.33,14117.35,0.1384
CDCO6000,CHS,2460.67,14117.35,0.1743
CDCO6000,E.1,5742.57,14117.35,0.4067
CEER0633,VBSX,46.06,13033.72,0.0035
CEER0633,FLO,48.48,13033.72,0.0037
CEER0633,CPTD,50.1,13033.72,0.0038
CEER0633,VBFX,54.14,13033.72,0.0041
CEER0633,DUNI,56.85,13033.72,0.0043
CEER0633,BRDR,65.42,13033.72,0.005
CEER0633,WTRB,92.12,13033.72,0.007
CEER0633,VSPP,104.24,13033.72,0.0079
CEER0633,WLDR,175.5,13033.72,0.0134
CEER0633,VCWD,203.64,13033.72,0.0156
CEER0633,DSAW.1,325.8,13033.72,0.0249
CEER0633,CMPR,441.42,13033.72,0.0338
CEER0633,PUSU,444.54,13033.72,0.0341
CEER0633,GEN,617.39,13033.72,0.0473
CEER0633,SSC,885,13033.72,0.0679
CEER0633,HH.1,1915.52,13033.72,0.1469
CEER0633,E.1.1,7507.5,13033.72,0.576
CELT9097,VCWD,113.04,18752.77,0.006
CELT9097,GDK,150.18,18752.77,0.008
CELT9097,KB,269.82,18752.77,0.0143
CELT9097,PUSL,340.24,18752.77,0.0181
CELT9097,GEN,360.6,18752.77,0.0192
CELT9097,FST,400,18752.77,0.0213
CELT9097,SL.1,400.8,18752.77,0.0213
CELT9097,AOBR,541.42,18752.77,0.0288
CELT9097,GEN.1,955.14,18752.77,0.0509
CELT9097,PUSU,1118.52,18752.77,0.0596
CELT9097,CMPR,1411.38,18752.77,0.0752
CELT9097,TPB,5526.63,18752.77,0.2947
CELT9097,LT,7165,18752.77,0.382
CEME9016,PLTT,24.5,53313.9,0.0004
CEME9016,WDMA,166.32,53313.9,0.0031
CEME9016,SAW.1,269.12,53313.9,0.005
CEME9016,MCFA,285.8,53313.9,0.0053
CEME9016,HYDM,496.44,53313.9,0.0093
CEME9016,SL.1,635.53,53313.9,0.0119
CEME9016,SPHE,697.77,53313.9,0.013
CEME9016,FLO,746.04,53313.9,0.0139
CEME9016,LNC,817.25,53313.9,0.0153
CEME9016,LT,871.02,53313.9,0.0163
CEME9016,CMPR,1178.6,53313.9,0.0221
CEME9016,KB,1430.36,53313.9,0.0268
CEME9016,UTE,1691.67,53313.9,0.0317
CEME9016,CMPR.1.1.1,1825.74,53313.9,0.0342
CEME9016,HCPE,2496.8,53313.9,0.0468
CEME9016,EXFA,2615.6,53313.9,0.049
CEME9016,FKT,2626,53313.9,0.0492
CEME9016,GEN.1.1,3335.48,53313.9,0.0625
CEME9016,ABL,3846.08,53313.9,0.0721
CEME9016,SBL,5537.23,53313.9,0.1038
CEME9016,CHA,6000,53313.9,0.1125
CEME9016,AOBR,7197.8,53313.9,0.135
CEME9016,DAJ,8522.75,53313.9,0.1598
CENT0299,SA,43.87,67352.45,0.0006
CENT0299,DSAW.1,78.74,67352.45,0.0011
CENT0299,EF,80,67352.45,0.0011
CENT0299,BRSC,84.89,67352.45,0.0012
CENT0299,CHEP,201.35,67352.45,0.0029
CENT0299,BRDR,254.61,67352.45,0.0037
CENT0299,E.1.1,588.28,67352.45,0.0087
CENT0299,GEN,654.73,67352.45,0.0097
CENT0299,VCWD,1053.21,67352.45,0.0156
CENT0299,PBS,1315.6,67352.45,0.0195
CENT0299,PC,2804.88,67352.45,0.0416
CENT0299,SL.1,24920.85,67352.45,0.37
CENT0299,KB,35271.44,67352.45,0.5236
CENT2207,LT,153.18,45180.41,0.0033
CENT2207,TM,152.05,45180.41,0.0033
CENT2207,CPTD,927.78,45180.41,0.0205
CENT2207,MSB,1495,45180.41,0.033
CENT2207,CNR,2780.4,45180.41,0.0615
CENT2207,VM ,39672,45180.41,0.878
CENT6061,CHSW,233.13,22699.15,0.0102
CENT6061,WTRB,440,22699.15,0.0193
CENT6061,MILD,793.44,22699.15,0.0349
CENT6061,PC,838.57,22699.15,0.0369
CENT6061,TBK,9684.01,22699.15,0.4266
CENT6061,ABL,10710,22699.15,0.4718
CENT6082,EXFA,34.79,144533.15,0.0002
CENT6082,VCWD,117.56,144533.15,0.0008
CENT6082,GEN,135.4,144533.15,0.0009
CENT6082,TM,173.81,144533.15,0.0012
CENT6082,AIRC,405,144533.15,0.0028
CENT6082,GEN.1,2067.78,144533.15,0.0143
CENT6082,IRFA,4551,144533.15,0.0314
CENT6082,GRDT,5925.66,144533.15,0.0409
CENT6082,SL.1,19653.12,144533.15,0.1359
CENT6082,CMPR,30185.46,144533.15,0.2088
CENT6082,KB,81283.57,144533.15,0.5623
CENT6083,TW,177.06,19125.72,0.0092
CENT6083,PULG,720,19125.72,0.0376
CENT6083,PUSL,2362.5,19125.72,0.1235
CENT6083,SL.1,3979.74,19125.72,0.208
CENT6083,KB,11886.42,19125.72,0.6214
CENT6084,KB,1310.4,8456.28,0.1549
CENT6084,MSB,7145.88,8456.28,0.845
CENT6085,DUNI,39.26,79501.74,0.0004
CENT6085,VBSX,39.61,79501.74,0.0004
CENT6085,CMPR.1.1,45.96,79501.74,0.0005
CENT6085,RSAW,62.54,79501.74,0.0007
CENT6085,BRDR,60.75,79501.74,0.0007
CENT6085,DSAW.1,83.2,79501.74,0.001
CENT6085,PUSM,193.36,79501.74,0.0024
CENT6085,RSDD,212.41,79501.74,0.0026
CENT6085,AOCH,237.78,79501.74,0.0029
CENT6085,EA,255.36,79501.74,0.0032
CENT6085,FKT,441.72,79501.74,0.0055
CENT6085,EXFA,555.17,79501.74,0.0069
CENT6085,RSSD,760,79501.74,0.0095
CENT6085,TM,869.05,79501.74,0.0109
CENT6085,AIRC,931.5,79501.74,0.0117
CENT6085,GEN,985.07,79501.74,0.0123
CENT6085,KB,1163.94,79501.74,0.0146
CENT6085,GEN.1,1997.76,79501.74,0.0251
CENT6085,LT,2838.17,79501.74,0.0356
CENT6085,SL.1,3853.43,79501.74,0.0484
CENT6085,TPB,3956,79501.74,0.0497
CENT6085,PTB,4158,79501.74,0.0523
CENT6085,PBS,7892.91,79501.74,0.0992
CENT6085,AOBR,9285.62,79501.74,0.1167
CENT6085,SBL,17702.17,79501.74,0.2226
CENT6085,CMPR,20881,79501.74,0.2626
cent7374,LT,380,28445,0.0133
cent7374,SOS,2955,28445,0.1038
cent7374,MSB,25110,28445,0.8827
CENT9631,DUNI,29.17,124710.5,0.0002
CENT9631,GRAG,27.63,124710.5,0.0002
CENT9631,TREQ,25.74,124710.5,0.0002
CENT9631,VCCL,46.76,124710.5,0.0003
CENT9631,PUSM,41.13,124710.5,0.0003
CENT9631,CHEP,43.45,124710.5,0.0003
CENT9631,WTRB,57.75,124710.5,0.0004
CENT9631,VCWD,67.82,124710.5,0.0005
CENT9631,LCRR,71.05,124710.5,0.0005
CENT9631,PHD,86.8,124710.5,0.0006
CENT9631,CMPR,95.9,124710.5,0.0007
CENT9631,DG7,110.52,124710.5,0.0008
CENT9631,SL.1,105.88,124710.5,0.0008
CENT9631,TRBC,121.38,124710.5,0.0009
CENT9631,CHSW,140.68,124710.5,0.0011
CENT9631,PC,168.36,124710.5,0.0013
CENT9631,MILD,192.08,124710.5,0.0015
CENT9631,CUU,193.2,124710.5,0.0015
CENT9631,LMWR,216.78,124710.5,0.0017
CENT9631,BRDR,440.29,124710.5,0.0035
CENT9631,VTP,537.6,124710.5,0.0043
CENT9631,BH,571.16,124710.5,0.0045
CENT9631,RTP,955.74,124710.5,0.0076
CENT9631,RSDD,1015.02,124710.5,0.0081
CENT9631,RSSD,3300,124710.5,0.0264
CENT9631,RMTP,3326.4,124710.5,0.0266
CENT9631,E.1.1,4234.36,124710.5,0.0339
CENT9631,TPB,9928.53,124710.5,0.0796
CENT9631,RPSD,21045.68,124710.5,0.1687
CENT9631,E.1,77513.64,124710.5,0.6215
CERE6000,WTRB,195.38,27119.61,0.0072
CERE6000,SL.1,6949.87,27119.61,0.2562
CERE6000,KB,19974.36,27119.61,0.7365
CESS6001,HDC,156.76,44315.55,0.0035
CESS6001,TPB,348.85,44315.55,0.0078
CESS6001,PC,407.26,44315.55,0.0091
CESS6001,TM,428.08,44315.55,0.0096
CESS6001,RPSD,840,44315.55,0.0189
CESS6001,RCS,5368.42,44315.55,0.1211
CESS6001,KB,9346.48,44315.55,0.2109
CESS6001,SL.1,27419.7,44315.55,0.6187
CETR4448,CSET,164.85,7275.75,0.0226
CETR4448,PRK,242.43,7275.75,0.0333
CETR4448,SBL,1024.64,7275.75,0.1408
CETR4448,KB,5843.83,7275.75,0.8031
CGMC3427,EXFA,67.07,20523.64,0.0032
CGMC3427,STLK,67.88,20523.64,0.0033
CGMC3427,SFTY,77.58,20523.64,0.0037
CGMC3427,VMH,176.97,20523.64,0.0086
CGMC3427,CFG,224.64,20523.64,0.0109
CGMC3427,CHSW,228.52,20523.64,0.0111
CGMC3427,TM,315.15,20523.64,0.0153
CGMC3427,BRDR,366.26,20523.64,0.0178
CGMC3427,DSAW.1,465.91,20523.64,0.0227
CGMC3427,PLTT,552.72,20523.64,0.0269
CGMC3427,SSL,593.94,20523.64,0.0289
CGMC3427,TRTI,628.68,20523.64,0.0306
CGMC3427,AOBR,730.55,20523.64,0.0355
CGMC3427,IMWR,860.55,20523.64,0.0419
CGMC3427,HH.1,894.54,20523.64,0.0435
CGMC3427,E.1.1,1706.03,20523.64,0.0831
CGMC3427,CMPR,1871.24,20523.64,0.0911
CGMC3427,SL.1,2221.01,20523.64,0.1082
CGMC3427,MILD,2233.52,20523.64,0.1088
CGMC3427,OXYS,2611.76,20523.64,0.1272
CGMC3427,FLST,3629.12,20523.64,0.1768
CHAD6001,TRTI,478.38,21092.18,0.0226
CHAD6001,SL.1,20613.8,21092.18,0.9773
CHAR1411,AOBR,57.16,111748.72,0.0005
CHAR1411,PC,96.88,111748.72,0.0008
CHAR1411,CMPR,117.72,111748.72,0.001
CHAR1411,EBS,749.25,111748.72,0.0067
CHAR1411,CNR,1248.87,111748.72,0.0111
CHAR1411,EG,1572.5,111748.72,0.014
CHAR1411,RBE,2350,111748.72,0.021
CHAR1411,KB,2404.22,111748.72,0.0215
CHAR1411,RPSD,4809.32,111748.72,0.043
CHAR1411,RTP,5877.52,111748.72,0.0525
CHAR1411,TRTI,5993.42,111748.72,0.0536
CHAR1411,SSL,6488.5,111748.72,0.058
CHAR1411,RSDD,8967.96,111748.72,0.0802
CHAR1411,RSSD,11956.93,111748.72,0.1069
CHAR1411,E.1.1,15229.13,111748.72,0.1362
CHAR1411,E.1,43829.34,111748.72,0.3922
CHAR6006,KB,900,13470.92,0.0668
CHAR6006,CMPR,1287.34,13470.92,0.0955
CHAR6006,TPB,1701.28,13470.92,0.1262
CHAR6006,CMPR.1.1.1,9582.3,13470.92,0.7113
CHAR9613,AOBR,95.42,8255.06,0.0115
CHAR9613,CMPR,368.84,8255.06,0.0446
CHAR9613,SSRT,430,8255.06,0.052
CHAR9613,TRTI,581.8,8255.06,0.0704
CHAR9613,TPB,2544,8255.06,0.3081
CHAR9613,SSL,4235,8255.06,0.513
CHAS9600,VSPP,117.08,70235.71,0.0016
CHAS9600,VBFX,270.16,70235.71,0.0038
CHAS9600,PUSM,383.08,70235.71,0.0054
CHAS9600,DUNI,410.22,70235.71,0.0058
CHAS9600,WTRB,435.5,70235.71,0.0062
CHAS9600,LT,492.65,70235.71,0.007
CHAS9600,PBS,599.76,70235.71,0.0085
CHAS9600,PUSU,699.98,70235.71,0.0099
CHAS9600,SBL,825.4,70235.71,0.0117
CHAS9600,GEN.1,831.4,70235.71,0.0118
CHAS9600,MILD,1027.56,70235.71,0.0146
CHAS9600,TEL,1967.68,70235.71,0.028
CHAS9600,TPB,2164.89,70235.71,0.0308
CHAS9600,GEN,5331.88,70235.71,0.0759
CHAS9600,TBK,5360.15,70235.71,0.0763
CHAS9600,PTB,7298.98,70235.71,0.1039
CHAS9600,SL.1,8325.56,70235.71,0.1185
CHAS9600,KB,15766.54,70235.71,0.2244
CHAS9600,ABL,17927.24,70235.71,0.2552
CHCS9161,PC,99.28,13783.17,0.0072
CHCS9161,SPD,108,13783.17,0.0078
CHCS9161,CTM,165.57,13783.17,0.012
CHCS9161,DSAW.1,187.52,13783.17,0.0136
CHCS9161,TPB,240,13783.17,0.0174
CHCS9161,BRDR,361.43,13783.17,0.0262
CHCS9161,CMPR,551.75,13783.17,0.04
CHCS9161,SBL,883.26,13783.17,0.064
CHCS9161,KB,1743.72,13783.17,0.1265
CHCS9161,TM,2930.67,13783.17,0.2126
CHCS9161,SL.1,6511.97,13783.17,0.4724
CHIN6002,WARM,472.32,89027.24,0.0053
CHIN6002,RBE,2136,89027.24,0.0239
CHIN6002,TPB,4035.72,89027.24,0.0453
CHIN6002,ABL,4923.22,89027.24,0.0553
CHIN6002,TBK,9294.01,89027.24,0.1043
CHIN6002,WSTE,11538.6,89027.24,0.1296
CHIN6002,GEN.1,11877.92,89027.24,0.1334
CHIN6002,RPSD,44749.45,89027.24,0.5026
CHIP1960,TRBC,50.01,5529.63,0.009
CHIP1960,PUSU,78.84,5529.63,0.0142
CHIP1960,CSET,210.7,5529.63,0.0381
CHIP1960,SL.1,280.4,5529.63,0.0507
CHIP1960,PRK,309.98,5529.63,0.056
CHIP1960,ASC,397.26,5529.63,0.0718
CHIP1960,GDK,563.56,5529.63,0.1019
CHIP1960,SMOK,3638.88,5529.63,0.658
CHRI6038,CDVP,14.55,82337.77,0.0001
CHRI6038,QCT,17.96,82337.77,0.0002
CHRI6038,CDST,31.52,82337.77,0.0003
CHRI6038,CTM,50,82337.77,0.0006
CHRI6038,PUSU,55.8,82337.77,0.0006
CHRI6038,SFLE,72.79,82337.77,0.0008
CHRI6038,BRSC,148.68,82337.77,0.0018
CHRI6038,AIRC,159,82337.77,0.0019
